部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度.KM.H.,急加速,急减速,急转弯,疲劳驾驶.次数.,夜间驾驶时长.H.,日期,驾驶行为评分,插拔
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/6/14,100,未拔出
04无排行无提醒,皖AT0565,441.43,48402.58,65.01,17.43,25.33,56,192,5,2,9.35,2020/6/15,52.83,未拔出
04无排行无提醒,皖AT0540,389.79,68148.29,46.4,22.66,17.2,11,11,283,3,14.67,2020/6/15,29.35,未拔出
04无排行无提醒,皖AT0608,356.93,53727.96,44,13.94,25.6,100,154,31,2,3.26,2020/6/15,29.72,未拔出
04无排行无提醒,皖AT0623,337.6,56441.38,38.15,12.04,28.04,131,134,5,1,3.75,2020/6/15,49.86,未拔出
04无排行无提醒,皖AT0658,322.2,47945.89,40.98,13.54,23.8,167,191,2,0,4.71,2020/6/15,74.08,未拔出
04无排行无提醒,粤BP439V,0.04,7846.98,0.03,0.01,4,0,0,0,0,0,2020/6/15,99.96,未拔出
04无排行无提醒,粤PR5795,0.03,4.96,2,1.42,0.02,0,0,0,0,0,2020/6/15,99.15,未拔出
04无排行无提醒,皖AT0666,0,31777.59,0,0,0,0,0,0,0,0,2020/6/15,100,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/6/15,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/6/15,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/6/15,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/6/15,100,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/6/15,0,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/6/15,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/6/15,100,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/6/15,100,未拔出
04无排行无提醒,皖AT0661,0,30194.09,0,0,0,0,0,0,0,0,2020/6/15,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/6/15,100,未拔出
04无排行无提醒,皖AT0540,455.97,68604.26,54.5,19.13,23.84,37,24,431,2,6.61,2020/6/16,44.59,未拔出
04无排行无提醒,皖AT0565,426.8,48829.38,58,14.86,28.72,81,233,8,0,6.12,2020/6/16,69.8,未拔出
04无排行无提醒,皖AT0608,393.69,54121.65,51.1,17.88,22.02,177,270,21,2,8.38,2020/6/16,44.23,未拔出
04无排行无提醒,皖AT0623,376.68,56818.06,41.36,13.88,27.14,222,117,39,2,12.27,2020/6/16,16.19,未拔出
04无排行无提醒,皖AT0658,257.23,48203.12,35.59,11.76,21.87,168,179,1,0,0.23,2020/6/16,67.86,未拔出
04无排行无提醒,皖AT0661,0,30194.09,0,0,0,0,0,0,0,0,2020/6/16,100,未拔出
04无排行无提醒,皖AT0666,0,31777.59,0,0,0,0,0,0,0,0,2020/6/16,100,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/6/16,0,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/6/16,100,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/6/16,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/6/16,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/6/16,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/6/16,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/6/16,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/6/16,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/6/16,100,未拔出
04无排行无提醒,粤BP439V,0,7846.98,0,0,0,0,0,0,0,0,2020/6/16,100,未拔出
04无排行无提醒,粤PR5795,0,4.96,0.15,0.18,0,0,0,0,0,0,2020/6/16,0,未拔出
04无排行无提醒,皖AT0540,499.42,69103.68,63.01,20.44,24.43,27,22,389,1,8.48,2020/6/17,49.85,未拔出
04无排行无提醒,皖AT0608,408.34,54529.99,59.92,19,21.49,210,295,50,1,10.98,2020/6/17,40.19,未拔出
04无排行无提醒,皖AT0565,317.09,49146.47,48.09,13.5,23.49,51,179,6,1,4.11,2020/6/17,53.63,未拔出
04无排行无提醒,皖AT0623,302.08,57120.14,39.57,12.59,23.99,134,130,1,2,8.42,2020/6/17,38.71,未拔出
04无排行无提醒,皖AT0658,284.83,48487.95,36.87,10.71,26.59,56,120,1,1,1.34,2020/6/17,68.25,未拔出
04无排行无提醒,粤BP439V,40.79,7887.77,6.09,2.16,18.88,35,36,0,0,0,2020/6/17,73.53,未拔出
04无排行无提醒,皖AT0661,0,30194.09,0,0,0,0,0,0,0,0,2020/6/17,100,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/6/17,0,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/6/17,100,未拔出
04无排行无提醒,皖AT0666,0,31777.59,0,0,0,0,0,0,0,0,2020/6/17,100,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/6/17,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/6/17,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/6/17,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/6/17,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/6/17,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/6/17,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/6/17,100,未拔出
04无排行无提醒,粤PR5795,0,4.96,0,0,0,0,0,0,0,0,2020/6/17,100,未拔出
04无排行无提醒,皖AT0540,464.2,69567.88,56.84,23.53,19.73,26,17,332,4,13.53,2020/6/18,23.19,未拔出
04无排行无提醒,皖AT0565,358.17,49504.64,52.36,15.66,22.87,91,209,8,1,7.13,2020/6/18,58.63,未拔出
04无排行无提醒,皖AT0623,349.28,57469.42,38.51,12.55,27.83,125,115,5,1,5.78,2020/6/18,24.13,未拔出
04无排行无提醒,皖AT0608,343.44,54873.43,43.85,16.31,21.06,172,189,21,2,8.24,2020/6/18,20.98,未拔出
04无排行无提醒,皖AT0658,248.1,48736.05,33.39,10.63,23.34,124,165,0,2,0.8,2020/6/18,51.49,未拔出
04无排行无提醒,粤PR5795,0.03,4.99,2.88,1.82,0.02,0,0,0,0,0,2020/6/18,98.64,未拔出
04无排行无提醒,皖AT0661,0,30194.09,0,0,0,0,0,0,0,0,2020/6/18,100,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/6/18,100,未拔出
04无排行无提醒,皖AT0666,0,31777.59,0,0,0,0,0,0,0,0,2020/6/18,100,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/6/18,0,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/6/18,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/6/18,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/6/18,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/6/18,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/6/18,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/6/18,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/6/18,100,未拔出
04无排行无提醒,粤BP439V,0,7887.77,0.05,0.04,0,0,0,0,0,0,2020/6/18,0,未拔出
04无排行无提醒,皖AT0608,525.05,55398.48,63.85,21.01,24.99,254,372,46,3,15.13,2020/6/19,28.89,未拔出
04无排行无提醒,皖AT0540,437.57,70005.45,54.49,18.44,23.73,31,18,324,1,7.34,2020/6/19,53.4,未拔出
04无排行无提醒,皖AT0565,393.26,49897.9,55.34,15.96,24.64,51,166,0,1,9.59,2020/6/19,55.62,未拔出
04无排行无提醒,皖AT0623,304.6,57774.02,38.1,13.04,23.36,186,154,2,2,9.21,2020/6/19,21.44,未拔出
04无排行无提醒,皖AT0658,140.49,48876.54,19.84,7.13,19.7,81,88,1,1,0,2020/6/19,53.29,未拔出
04无排行无提醒,粤BP439V,16.74,7904.51,2.53,0.9,18.6,14,14,0,0,0.18,2020/6/19,88.06,未拔出
04无排行无提醒,皖AT0661,0,30194.09,0,0,0,0,0,0,0,0,2020/6/19,100,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/6/19,100,未拔出
04无排行无提醒,皖AT0666,0,31777.59,0,0,0,0,0,0,0,0,2020/6/19,100,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/6/19,0,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/6/19,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/6/19,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/6/19,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/6/19,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/6/19,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/6/19,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/6/19,100,未拔出
04无排行无提醒,粤PR5795,0,4.99,0,0,0,0,0,0,0,0,2020/6/19,100,未拔出
04无排行无提醒,皖AT0565,426.06,50323.96,60.94,17.43,24.44,51,188,8,0,7.76,2020/6/20,61.67,未拔出
04无排行无提醒,皖AT0623,341.46,58115.48,41.54,13.81,24.73,174,172,2,2,10.55,2020/6/20,35.77,未拔出
04无排行无提醒,皖AT0540,326.41,70331.86,40.14,14.29,22.84,23,15,245,0,5.36,2020/6/20,65.98,未拔出
04无排行无提醒,皖AT0608,319.31,55717.79,40.29,12.83,24.89,86,206,26,1,10.76,2020/6/20,21.26,未拔出
04无排行无提醒,皖AT0658,267.76,49144.3,33.69,11.84,22.61,113,139,0,0,1.59,2020/6/20,63.96,未拔出
04无排行无提醒,粤BP439V,41.62,7946.13,6.8,2.7,15.41,25,35,0,0,0,2020/6/20,89.1,未拔出
04无排行无提醒,粤PR5795,0.03,5.02,5.99,3.7,0.01,0,0,0,0,0.41,2020/6/20,95.07,未拔出
04无排行无提醒,皖AT0666,0,31777.59,0,0,0,0,0,0,0,0,2020/6/20,100,未拔出
04无排行无提醒,皖AT0661,0,30194.09,0,0,0,0,0,0,0,0,2020/6/20,100,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/6/20,0,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/6/20,100,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/6/20,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/6/20,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/6/20,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/6/20,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/6/20,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/6/20,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/6/20,100,未拔出
04无排行无提醒,皖AT0608,478.77,56196.56,60.89,20.76,23.06,223,371,46,1,11.98,2020/6/21,46.38,未拔出
04无排行无提醒,皖AT0565,346.73,50670.69,50.04,14.81,23.41,56,148,1,1,4.74,2020/6/21,45.3,未拔出
04无排行无提醒,皖AT0623,312.13,58427.61,37.64,12.99,24.03,80,141,2,1,12.51,2020/6/21,27.03,未拔出
04无排行无提醒,皖AT0658,280.52,49424.82,32.62,10.89,25.76,106,92,1,0,0.95,2020/6/21,74.45,未拔出
04无排行无提醒,皖AT0540,221.2,70553.06,27.11,9.3,23.78,12,7,216,1,0,2020/6/21,38.28,未拔出
04无排行无提醒,皖AT0661,0,30194.09,0,0,0,0,0,0,0,0,2020/6/21,100,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/6/21,0,未拔出
04无排行无提醒,皖AT0666,0,31777.59,0,0,0,0,0,0,0,0,2020/6/21,100,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/6/21,100,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/6/21,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/6/21,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/6/21,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/6/21,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/6/21,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/6/21,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/6/21,100,未拔出
04无排行无提醒,粤BP439V,0,7946.13,0,0,0,0,0,0,0,0,2020/6/21,100,未拔出
04无排行无提醒,粤PR5795,0,5.02,0.11,0.11,0,0,0,0,0,0,2020/6/21,0,未拔出
04无排行无提醒,皖AT0565,437.71,51108.4,65.06,18.11,24.17,55,221,1,2,7.51,2020/6/22,54.9,未拔出
04无排行无提醒,皖AT0608,317.18,56513.74,38.84,12.86,24.66,164,228,16,2,11.61,2020/6/22,37.88,未拔出
04无排行无提醒,皖AT0623,298.66,58726.27,39.69,13.38,22.32,183,107,24,3,5.15,2020/6/22,14.82,未拔出
04无排行无提醒,皖AT0540,231.61,70784.67,30.14,10.69,21.67,16,8,225,2,0.2,2020/6/22,41.14,未拔出
04无排行无提醒,皖AT0658,224.76,49649.58,27.96,9.09,24.73,146,116,0,0,0,2020/6/22,61.52,未拔出
04无排行无提醒,粤BP439V,13.43,7959.56,2.42,1.06,12.67,16,10,0,0,0,2020/6/22,92.09,未拔出
04无排行无提醒,粤PR5795,0.03,5.05,0.19,0.23,0.13,0,0,0,0,0.11,2020/6/22,97.66,未拔出
04无排行无提醒,皖AT0661,0,30194.09,0,0,0,0,0,0,0,0,2020/6/22,100,未拔出
04无排行无提醒,皖AT0666,0,31777.59,0,0,0,0,0,0,0,0,2020/6/22,100,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/6/22,100,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/6/22,0,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/6/22,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/6/22,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/6/22,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/6/22,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/6/22,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/6/22,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/6/22,100,未拔出
04无排行无提醒,皖AT0608,528.83,57042.57,67.98,21.11,25.05,475,574,1,2,8.59,2020/6/23,36.5,未拔出
04无排行无提醒,皖AT0565,418.02,51526.42,61.88,15.5,26.97,74,235,4,1,4.08,2020/6/23,50.72,未拔出
04无排行无提醒,皖AT0623,364.73,59091,40.7,13.3,27.42,147,145,6,2,6.85,2020/6/23,38.37,未拔出
04无排行无提醒,皖AT0658,225.16,49874.74,29.24,9.65,23.33,136,146,0,1,0.06,2020/6/23,51.83,未拔出
04无排行无提醒,粤BP439V,19.62,7979.18,3.95,1.75,11.21,20,17,0,0,0,2020/6/23,90.28,未拔出
04无排行无提醒,粤PR5795,0.01,5.06,1.86,1.24,0.01,0,0,0,0,0,2020/6/23,99.07,未拔出
04无排行无提醒,皖AT0661,0,30194.09,0,0,0,0,0,0,0,0,2020/6/23,100,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/6/23,0,未拔出
04无排行无提醒,皖AT0666,0,31777.59,0,0,0,0,0,0,0,0,2020/6/23,100,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/6/23,100,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/6/23,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/6/23,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/6/23,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/6/23,100,未拔出
04无排行无提醒,皖AT0540,0,70784.67,0,0,0,0,0,0,0,0,2020/6/23,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/6/23,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/6/23,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/6/23,100,未拔出
04无排行无提醒,皖AT0608,565.69,57608.26,71.52,23.63,23.94,596,734,32,4,17.27,2020/6/24,20.4,未拔出
04无排行无提醒,皖AT0540,361.66,71146.33,42.68,12.96,27.91,26,19,256,1,1.88,2020/6/24,30.42,未拔出
04无排行无提醒,皖AT0623,351.49,59442.49,43.93,14.05,25.02,148,114,23,2,9.98,2020/6/24,27.39,未拔出
04无排行无提醒,皖AT0565,335.24,51861.66,53.18,13.96,24.01,54,175,7,1,7.1,2020/6/24,27.99,未拔出
04无排行无提醒,皖AT0658,210.39,50085.13,28.38,9.82,21.42,97,87,0,0,0,2020/6/24,68.8,未拔出
04无排行无提醒,粤BP439V,26.6,8005.78,4.82,1.94,13.71,18,13,0,0,2.99,2020/6/24,59.68,未拔出
04无排行无提醒,皖AT0661,0,30194.09,0,0,0,0,0,0,0,0,2020/6/24,100,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/6/24,100,未拔出
04无排行无提醒,皖AT0666,0,31777.59,0,0,0,0,0,0,0,0,2020/6/24,100,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/6/24,0,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/6/24,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/6/24,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/6/24,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/6/24,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/6/24,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/6/24,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/6/24,100,未拔出
04无排行无提醒,粤PR5795,0,5.06,0.32,0.39,0,0,0,0,0,0,2020/6/24,0,未拔出
04无排行无提醒,皖AT0608,570.72,58178.98,71.49,20.95,27.24,524,723,24,4,15.25,2020/6/25,19.63,未拔出
04无排行无提醒,皖AT0565,273.61,52135.27,39.15,10,27.36,105,209,4,0,7.95,2020/6/25,51.96,未拔出
04无排行无提醒,皖AT0623,252.41,59694.9,33.22,10.42,24.22,114,90,42,1,4.95,2020/6/25,25.65,未拔出
04无排行无提醒,皖AT0658,142.78,50227.91,15.06,3.61,39.55,35,58,0,0,0,2020/6/25,80.56,未拔出
04无排行无提醒,皖AT0540,81.34,71227.67,12.15,3.57,22.78,4,2,31,1,0,2020/6/25,63.55,未拔出
04无排行无提醒,粤BP439V,45.65,8051.43,5.67,1.7,26.85,25,38,1,0,0,2020/6/25,75.1,未拔出
04无排行无提醒,皖AT0661,0,30194.09,0,0,0,0,0,0,0,0,2020/6/25,100,未拔出
04无排行无提醒,皖AT0666,0,31777.59,0,0,0,0,0,0,0,0,2020/6/25,100,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/6/25,0,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/6/25,100,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/6/25,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/6/25,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/6/25,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/6/25,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/6/25,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/6/25,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/6/25,100,未拔出
04无排行无提醒,粤PR5795,0,5.06,3.31,2.05,0,0,0,0,0,0.71,2020/6/25,0,未拔出
04无排行无提醒,皖AT0623,408.4,60103.3,54.71,15.85,25.77,188,162,13,3,5.76,2020/6/26,30.37,未拔出
04无排行无提醒,皖AT0608,360.47,58539.45,46.33,13.78,26.16,381,436,43,2,3.96,2020/6/26,33.39,未拔出
04无排行无提醒,皖AT0565,242.61,52377.88,35.5,8.5,28.54,23,101,2,0,2.98,2020/6/26,80.15,未拔出
04无排行无提醒,皖AT0658,220.14,50448.05,27.66,8.38,26.27,87,96,1,1,0,2020/6/26,67.93,未拔出
04无排行无提醒,皖AT0540,134.14,71361.81,18.7,5.65,23.74,14,11,101,1,0,2020/6/26,54.46,未拔出
04无排行无提醒,粤BP439V,26.65,8078.08,3.06,0.91,29.29,12,27,0,0,0,2020/6/26,72.17,未拔出
04无排行无提醒,皖AT0661,0,30194.09,0,0,0,0,0,0,0,0,2020/6/26,100,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/6/26,100,未拔出
04无排行无提醒,皖AT0666,0,31777.59,0,0,0,0,0,0,0,0,2020/6/26,100,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/6/26,0,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/6/26,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/6/26,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/6/26,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/6/26,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/6/26,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/6/26,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/6/26,100,未拔出
04无排行无提醒,粤PR5795,0,5.06,1.65,1.17,0,0,0,0,0,0,2020/6/26,0,未拔出
04无排行无提醒,皖AT0608,326.55,59037.08,40.72,12.7,25.71,251,286,49,1,1.63,2020/6/27,47.9,未拔出
04无排行无提醒,皖AT0658,243.79,50691.84,34.37,10.52,23.17,172,218,0,1,1.52,2020/6/27,44.7,未拔出
04无排行无提醒,皖AT0565,229.9,52607.78,32.97,11.92,19.29,30,115,2,1,2.63,2020/6/27,74.97,未拔出
04无排行无提醒,皖AT0623,177.31,60280.61,30.19,9.81,18.07,73,70,2,0,1.98,2020/6/27,62.71,未拔出
04无排行无提醒,皖AT0540,112.87,71474.68,14.96,4.34,26.01,6,4,20,1,0,2020/6/27,71.66,未拔出
04无排行无提醒,皖AT0661,0,30194.09,0,0,0,0,0,0,0,0,2020/6/27,100,未拔出
04无排行无提醒,皖AT0666,0,31777.59,0,0,0,0,0,0,0,0,2020/6/27,100,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/6/27,0,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/6/27,100,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/6/27,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/6/27,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/6/27,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/6/27,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/6/27,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/6/27,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/6/27,100,未拔出
04无排行无提醒,粤BP439V,0,8078.08,0,0,0,0,0,0,0,0,2020/6/27,100,未拔出
04无排行无提醒,粤PR5795,0,5.06,0.14,0.11,0,0,0,0,0,0,2020/6/27,0,未拔出
04无排行无提醒,皖AT0540,359.24,71833.92,48.16,16.27,22.08,18,12,283,1,6.95,2020/6/28,56.35,未拔出
04无排行无提醒,皖AT0623,340.3,60620.91,42.85,14.97,22.73,167,112,21,1,7.49,2020/6/28,46.04,未拔出
04无排行无提醒,皖AT0658,281.06,50972.9,35.88,11.31,24.85,159,151,0,0,0.77,2020/6/28,67.11,未拔出
04无排行无提醒,皖AT0608,263.66,59482.59,35.04,13.35,19.75,311,270,34,0,2.26,2020/6/28,60.17,未拔出
04无排行无提醒,皖AT0565,196.38,52804.16,31.28,8.38,23.43,25,100,1,0,1.01,2020/6/28,75.61,未拔出
04无排行无提醒,粤PR5795,0.03,5.09,0.07,0.1,0.3,0,0,0,0,0,2020/6/28,99.69,未拔出
04无排行无提醒,皖AT0661,0,30194.09,0,0,0,0,0,0,0,0,2020/6/28,100,未拔出
04无排行无提醒,皖AT0666,0,31777.59,0,0,0,0,0,0,0,0,2020/6/28,100,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/6/28,100,未拔出
